Title,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed,Release.Console,Publisher,Publisher Location,Publisher Established,Notable games published,Publisher Notes,Features.Max Players,Metadata.Genres,Metadata.Publishers,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Rating,Release.Year
Guitar Hero: World Tour,15.95,43.63333333333333,8.616666666666667,38.0,9.133333333333333,31.116666666666667,50.516666666666666,21.0,4.0,16.766666666666666,23.75,42.5,20.0,13.0,13.933333333333334,8.233333333333333,9.55,8.0,21.0,7.166666666666667,Nintendo Wii,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,"Action,Simulation",Activision,86,2.47,17.95,T,2008
LittleBigPlanet,13.7,45.91666666666666,10.0,135.0,7.3,42.35,60.083333333333336,38.0,7.0,30.08333333333333,17.183333333333334,28.03333333333333,15.0,45.0,10.65,9.4,16.433333333333334,9.0,83.0,5.966666666666667,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,4,Action,Sony,95,2.46,24.95,T,2008
Fallout 3,60.06666666666667,476.26666666666665,45.0,790.0,28.766666666666666,124.73333333333332,416.26666666666665,112.31666666666666,146.0,72.26666666666667,61.766666666666666,478.9333333333333,54.0,361.0,35.15,24.55,86.63333333333334,22.0,283.0,14.133333333333333,X360,,,,,,1,"Action,Role-Playing (RPG)",,93,2.44,17.95,T,2008
LEGO Indiana Jones: The Original Adventures,15.133333333333333,25.03333333333333,13.716666666666669,85.0,10.366666666666667,22.0,29.316666666666663,24.016666666666666,31.0,15.0,14.216666666666669,17.8,15.0,18.0,10.916666666666666,9.7,13.616666666666667,10.0,36.0,8.083333333333334,X360,,,,,,2,Action,,77,2.42,9.95,M,2008
Left 4 Dead,14.083333333333334,105.26666666666668,7.0,232.0,6.483333333333333,62.11666666666667,130.41666666666666,59.583333333333336,12.0,33.916666666666664,21.066666666666663,96.76666666666668,14.0,71.0,10.733333333333333,6.883333333333333,12.516666666666667,6.516666666666667,149.0,4.566666666666666,X360,,,,,,2,Action,,89,2.39,19.95,M,2008
Madden NFL 09,15.883333333333333,22.6,14.516666666666667,4.0,9.85,17.833333333333332,24.216666666666665,19.03333333333333,3.0,11.466666666666669,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,83,2.33,14.95,T,2008
Guitar Hero: On Tour,24.0,24.0,24.0,1.0,24.0,24.0,24.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Simulation",Activision,71,2.22,14.95,M,2008
Kung Fu Panda,6.7,11.883333333333333,5.0,28.0,4.416666666666667,12.85,15.533333333333331,13.5,6.0,9.7,7.166666666666667,8.033333333333333,7.0,3.0,6.283333333333333,4.683333333333334,5.416666666666667,5.0,19.0,3.9166666666666665,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,Action,Activision,75,2.04,9.95,E,2008
Rock Band 2,62.55,418.75,12.5,27.0,20.75,295.8666666666667,295.8666666666667,295.8666666666667,1.0,295.8666666666667,97.35,429.3333333333333,20.0,13.0,34.333333333333336,9.816666666666666,16.7,9.0,13.0,6.7,X360,,,,,,4,"Action,Simulation",,92,1.85,19.95,E,2008
Sega Superstars Tennis,7.883333333333333,8.566666666666666,8.0,5.0,7.083333333333333,0.0,0.0,0.0,0.0,0.0,8.583333333333334,8.883333333333333,8.583333333333334,2.0,8.283333333333333,7.4,7.85,8.0,3.0,6.966666666666667,X360,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,4,Sports,Sega,67,1.84,9.95,E,2008
Guitar Hero: World Tour,15.95,43.63333333333333,8.616666666666667,38.0,9.133333333333333,31.116666666666667,50.516666666666666,21.0,4.0,16.766666666666666,23.75,42.5,20.0,13.0,13.933333333333334,8.233333333333333,9.55,8.0,21.0,7.166666666666667,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,"Action,Simulation",Activision,85,1.78,16.95,T,2008
Animal Crossing: City Folk,191.25,431.48333333333335,65.0,15.0,74.05,617.4166666666666,676.1333333333333,617.4166666666666,2.0,558.7,173.56666666666666,308.3833333333333,200.0,7.0,103.38333333333334,69.83333333333333,107.95,62.0,6.0,47.95,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Simulation,Nintendo,73,1.78,29.95,T,2008
Mario & Sonic at the Olympic Games,9.233333333333333,10.05,9.0,5.0,8.05,10.0,10.5,10.0,2.0,9.5,9.583333333333334,9.866666666666667,9.583333333333334,2.0,9.283333333333331,7.0,7.0,7.0,1.0,7.0,Nintendo DS,,,,,,1,"Action,Sports","Nintendo,Sega",70,1.74,24.95,T,2008
Madden NFL 09,15.883333333333333,22.6,14.516666666666667,4.0,9.85,17.833333333333332,24.216666666666665,19.03333333333333,3.0,11.466666666666669,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,85,1.66,14.95,E,2008
LEGO Batman: The Videogame,17.333333333333332,33.083333333333336,15.0,121.0,10.333333333333334,29.216666666666665,39.55,29.0,35.0,22.883333333333333,16.75,28.183333333333337,16.0,33.0,13.183333333333334,9.833333333333334,13.816666666666666,9.433333333333334,53.0,7.066666666666666,X360,,,,,,2,Action,,76,1.64,14.95,T,2008
Tom Clancy's Rainbow Six: Vegas 2,9.9,19.716666666666665,9.0,76.0,6.666666666666667,12.0,12.0,12.0,1.0,12.0,12.95,21.4,12.65,20.0,9.4,8.75,17.433333333333334,9.0,55.0,6.366666666666666,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,2,Action,Ubisoft,82,1.61,16.95,M,2008
Kirby Super Star Ultra,8.766666666666667,19.766666666666666,8.633333333333333,28.0,5.716666666666667,13.183333333333334,21.466666666666665,11.016666666666667,9.0,9.933333333333334,9.333333333333334,11.833333333333334,10.0,7.0,6.2,5.116666666666666,8.216666666666667,4.75,12.0,3.8333333333333335,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,76,1.6,24.95,M,2008
Star Wars: The Force Unleashed,6.133333333333334,22.9,5.5,212.0,3.9,12.066666666666666,17.35,11.333333333333334,8.0,8.35,8.133333333333333,23.78333333333333,7.0,42.0,5.283333333333333,5.333333333333333,7.583333333333333,5.0,162.0,3.583333333333333,X360,,,,,,1,Action,,73,1.59,16.95,T,2008
God of War: Chains of Olympus,6.033333333333333,14.916666666666666,5.666666666666667,332.0,4.25,9.216666666666669,16.466666666666665,8.666666666666666,39.0,6.016666666666667,6.25,8.05,6.0,70.0,4.933333333333334,5.416666666666667,7.866666666666667,5.466666666666667,223.0,4.05,Sony PSP,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Action,Sony,91,1.54,17.95,T,2008
Fallout 3,60.06666666666667,476.26666666666665,45.0,790.0,28.766666666666666,124.73333333333332,416.26666666666665,112.31666666666666,146.0,72.26666666666667,61.766666666666666,478.9333333333333,54.0,361.0,35.15,24.55,86.63333333333334,22.0,283.0,14.133333333333333,PlayStation 3,,,,,,1,"Action,Role-Playing (RPG)",,90,1.48,17.95,M,2008
Pure,13.666666666666666,19.166666666666668,13.0,13.0,10.033333333333331,16.666666666666668,19.916666666666668,13.0,3.0,13.416666666666666,14.666666666666666,19.166666666666668,14.0,6.0,12.166666666666666,9.933333333333334,12.6,8.5,4.0,7.983333333333333,X360,Disney,"Glendale, California, United States",1988.0,,Disney Interactive Studios; defunct 2016,1,"Racing / Driving,Sports",Disney,85,1.43,12.95,T,2008
LEGO Indiana Jones: The Original Adventures,15.133333333333333,25.03333333333333,13.716666666666669,85.0,10.366666666666667,22.0,29.316666666666663,24.016666666666666,31.0,15.0,14.216666666666669,17.8,15.0,18.0,10.916666666666666,9.7,13.616666666666667,10.0,36.0,8.083333333333334,Nintendo Wii,,,,,,2,Action,,78,1.42,16.95,E,2008
Rock Band,19.366666666666667,86.83333333333333,8.0,29.0,9.333333333333334,42.0,42.0,42.0,1.0,42.0,35.516666666666666,95.46666666666668,26.366666666666667,11.0,18.466666666666665,7.583333333333333,9.833333333333334,7.75,17.0,6.333333333333333,Nintendo Wii,,,,,,2,"Action,Simulation",,92,1.4,17.95,T,2008
LEGO Batman: The Videogame,17.333333333333332,33.083333333333336,15.0,121.0,10.333333333333334,29.216666666666665,39.55,29.0,35.0,22.883333333333333,16.75,28.183333333333337,16.0,33.0,13.183333333333334,9.833333333333334,13.816666666666666,9.433333333333334,53.0,7.066666666666666,Nintendo DS,,,,,,1,"Action,Racing / Driving",,72,1.39,17.95,T,2008
Saints Row 2,28.1,66.43333333333334,23.683333333333337,313.0,16.183333333333334,53.73333333333333,80.43333333333334,54.0,29.0,34.35,29.95,65.61666666666666,28.53333333333333,153.0,21.616666666666667,20.266666666666666,46.68333333333333,20.0,131.0,13.316666666666666,X360,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",1,"Action,Racing / Driving",THQ,81,1.39,17.95,E,2008
LEGO Batman: The Videogame,17.333333333333332,33.083333333333336,15.0,121.0,10.333333333333334,29.216666666666665,39.55,29.0,35.0,22.883333333333333,16.75,28.183333333333337,16.0,33.0,13.183333333333334,9.833333333333334,13.816666666666666,9.433333333333334,53.0,7.066666666666666,Nintendo Wii,,,,,,2,Action,,74,1.32,17.95,E,2008
Call of Duty: World at War,10.283333333333331,154.56666666666666,8.0,268.0,5.983333333333333,31.85,161.7,15.0,19.0,16.2,13.283333333333331,69.81666666666666,10.0,38.0,8.233333333333333,7.8,13.95,8.0,211.0,5.366666666666666,Nintendo Wii,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,Action,Activision,83,1.17,29.95,M,2008
Midnight Club: Los Angeles,30.666666666666668,42.06666666666667,31.03333333333333,10.0,21.416666666666668,35.0,35.0,35.0,1.0,35.0,35.86666666666667,44.11666666666667,34.0,5.0,23.466666666666665,23.1,26.683333333333337,23.616666666666667,4.0,19.28333333333333,X360,Rockstar,"New York, New York, United States",1998.0,"*Max Payne*
*Grand Theft Auto* series
*Red Dead* series
*Manhunt*
*Midnight Club*
*Bully*",Rockstar Games; video game developer; currently a publishing label of Take-Two Interactive,1,Racing / Driving,Rockstar,81,1.15,22.95,E,2008
Mortal Kombat vs. DC Universe,4.733333333333333,7.8,4.0,24.0,2.65,0.0,0.0,0.0,0.0,0.0,7.333333333333333,9.166666666666666,6.866666666666667,8.0,5.166666666666667,3.45,5.233333333333333,3.0,16.0,2.066666666666667,PlayStation 3,Midway,"Chicago, Illinois, United States",1988.0,*Mortal Kombat*,Midway Games; video game developer; assets acquired by Warner Bros. Interactive and THQ,2,Action,Midway,76,1.13,24.95,E,2008
Army of Two,6.8,11.633333333333333,6.75,85.0,5.383333333333334,0.0,0.0,0.0,0.0,0.0,7.583333333333333,11.9,7.033333333333333,20.0,6.15,6.566666666666666,8.316666666666666,6.716666666666667,65.0,5.316666666666666,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,2,Action,EA,72,1.12,16.95,T,2008
Resistance 2,10.583333333333334,20.133333333333333,10.0,131.0,8.266666666666667,15.25,16.366666666666667,15.25,2.0,14.116666666666667,12.35,21.05,11.866666666666667,24.0,9.8,10.1,16.766666666666666,10.0,105.0,8.133333333333333,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,2,Action,Sony,87,1.11,24.95,E,2008
Rock Band 2,62.55,418.75,12.5,27.0,20.75,295.8666666666667,295.8666666666667,295.8666666666667,1.0,295.8666666666667,97.35,429.3333333333333,20.0,13.0,34.333333333333336,9.816666666666666,16.7,9.0,13.0,6.7,PlayStation 3,,,,,,1,"Action,Simulation",,91,1.11,24.95,E,2008
Midnight Club: Los Angeles,30.666666666666668,42.06666666666667,31.03333333333333,10.0,21.416666666666668,35.0,35.0,35.0,1.0,35.0,35.86666666666667,44.11666666666667,34.0,5.0,23.466666666666665,23.1,26.683333333333337,23.616666666666667,4.0,19.28333333333333,PlayStation 3,Rockstar,"New York, New York, United States",1998.0,"*Max Payne*
*Grand Theft Auto* series
*Red Dead* series
*Manhunt*
*Midnight Club*
*Bully*",Rockstar Games; video game developer; currently a publishing label of Take-Two Interactive,1,Racing / Driving,Rockstar,82,1.09,22.95,M,2008
Sonic Unleashed,13.15,16.533333333333335,13.0,18.0,9.866666666666667,17.35,17.35,17.35,1.0,17.35,13.283333333333331,16.633333333333333,13.25,4.0,9.95,12.8,15.45,13.0,13.0,10.816666666666666,Nintendo Wii,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,Action,Sega,66,1.09,17.95,E,2008
NBA 2K9 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Sports,2K,84,1.07,12.95,E,2008
Guitar Hero: World Tour,15.95,43.63333333333333,8.616666666666667,38.0,9.133333333333333,31.116666666666667,50.516666666666666,21.0,4.0,16.766666666666666,23.75,42.5,20.0,13.0,13.933333333333334,8.233333333333333,9.55,8.0,21.0,7.166666666666667,PlayStation 3,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,"Action,Simulation",Activision,84,1.04,17.95,E,2008
Guitar Hero: Aerosmith,11.3,46.06666666666667,5.0,27.0,5.566666666666666,68.01666666666667,68.01666666666667,68.01666666666667,1.0,68.01666666666667,27.633333333333333,53.2,17.2,5.0,13.7,4.716666666666667,6.416666666666667,4.933333333333334,21.0,3.9166666666666665,Nintendo Wii,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Simulation",Activision,73,1.03,14.95,E,2008
Star Wars: The Force Unleashed,6.133333333333334,22.9,5.5,212.0,3.9,12.066666666666666,17.35,11.333333333333334,8.0,8.35,8.133333333333333,23.78333333333333,7.0,42.0,5.283333333333333,5.333333333333333,7.583333333333333,5.0,162.0,3.583333333333333,Nintendo Wii,,,,,,2,Action,,71,1.01,14.95,E,2008
Burnout Paradise,27.15,136.78333333333333,20.0,145.0,14.783333333333331,62.9,153.21666666666667,50.0,23.0,39.46666666666667,27.5,55.61666666666667,25.0,59.0,16.116666666666667,13.783333333333331,19.433333333333337,14.0,63.0,11.05,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,"Action,Racing / Driving",EA,87,1.01,17.95,T,2008
Pokmon Ranger: Shadows of Almia,28.75,53.93333333333333,25.0,21.0,21.15,40.81666666666667,59.45,35.0,7.0,32.96666666666667,27.95,32.75,26.35,3.0,23.15,21.3,23.316666666666663,22.0,11.0,18.53333333333333,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Role-Playing (RPG)",Nintendo,68,0.99,24.95,T,2008
Mortal Kombat vs. DC Universe,4.733333333333333,7.8,4.0,24.0,2.65,0.0,0.0,0.0,0.0,0.0,7.333333333333333,9.166666666666666,6.866666666666667,8.0,5.166666666666667,3.45,5.233333333333333,3.0,16.0,2.066666666666667,X360,Midway,"Chicago, Illinois, United States",1988.0,*Mortal Kombat*,Midway Games; video game developer; assets acquired by Warner Bros. Interactive and THQ,2,Action,Midway,72,0.98,24.95,M,2008
Dead Space,12.733333333333333,33.18333333333333,12.0,1000.0,8.683333333333334,20.58333333333333,37.13333333333333,20.0,89.0,14.133333333333333,13.25,24.416666666666668,12.416666666666666,285.0,9.333333333333334,11.416666666666666,18.25,11.366666666666667,643.0,8.2,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,88,0.96,17.95,M,2008
Shaun White Snowboarding: Road Trip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Sports,Ubisoft,78,0.95,14.95,E,2008
Star Wars: The Force Unleashed,6.133333333333334,22.9,5.5,212.0,3.9,12.066666666666666,17.35,11.333333333333334,8.0,8.35,8.133333333333333,23.78333333333333,7.0,42.0,5.283333333333333,5.333333333333333,7.583333333333333,5.0,162.0,3.583333333333333,PlayStation 3,,,,,,1,Action,,71,0.92,17.95,E,2008
Guitar Hero: Aerosmith,11.3,46.06666666666667,5.0,27.0,5.566666666666666,68.01666666666667,68.01666666666667,68.01666666666667,1.0,68.01666666666667,27.633333333333333,53.2,17.2,5.0,13.7,4.716666666666667,6.416666666666667,4.933333333333334,21.0,3.9166666666666665,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,"Action,Simulation",Activision,70,0.91,9.95,E,2008
SOCOM: U.S. Navy SEALs - Confrontation,10.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Action,Sony,63,0.91,16.95,E,2008
SoulCalibur IV,10.083333333333334,75.26666666666667,5.0,45.0,3.866666666666666,55.5,93.61666666666666,33.0,4.0,28.616666666666667,9.933333333333334,14.983333333333333,10.0,15.0,6.983333333333333,3.183333333333333,7.35,2.25,26.0,1.45,X360,Namco,"Tokyo, Japan",1955.0,"*Tekken*
*Pac-Man*
*Ace Combat*
*Time Crisis*
*Ridge Racer*","no longer publishes video games; video game division merged with Bandai's 
video game operations as Namco Bandai Games (then Bandai Namco Entertainment)",2,Action,Namco,85,0.87,19.95,E,2008
Battlefield: Bad Company,8.266666666666667,35.18333333333333,7.0,344.0,5.083333333333333,17.766666666666666,31.03333333333333,14.0,17.0,10.433333333333334,11.066666666666666,36.38333333333333,9.0,72.0,7.466666666666667,6.85,12.383333333333333,6.733333333333333,255.0,4.65,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,83,0.83,16.95,E,2008
Saints Row 2,28.1,66.43333333333334,23.683333333333337,313.0,16.183333333333334,53.73333333333333,80.43333333333334,54.0,29.0,34.35,29.95,65.61666666666666,28.53333333333333,153.0,21.616666666666667,20.266666666666666,46.68333333333333,20.0,131.0,13.316666666666666,PlayStation 3,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",1,"Action,Racing / Driving",THQ,82,0.81,17.95,M,2008
Guitar Hero: On Tour - Decades,10.916666666666666,15.45,10.916666666666666,2.0,6.366666666666666,20.0,20.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333337,1.8333333333333337,1.8333333333333337,1.0,1.8333333333333337,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Simulation",Activision,72,0.8,17.95,T,2008
Devil May Cry 4,13.35,56.333333333333336,12.0,209.0,9.333333333333334,54.766666666666666,74.68333333333334,44.0,5.0,32.1,15.35,25.35,14.0,51.0,12.083333333333334,11.316666666666666,15.466666666666669,11.0,153.0,8.566666666666666,X360,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,84,0.8,17.95,T,2008
Mystery Case Files: MillionHeir,8.033333333333333,8.8,7.166666666666667,5.0,6.8,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,7.0,8.283333333333333,9.216666666666669,8.583333333333334,4.0,7.216666666666667,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Adventure,Nintendo,65,0.76,17.95,T,2008
Battlefield: Bad Company,8.266666666666667,35.18333333333333,7.0,344.0,5.083333333333333,17.766666666666666,31.03333333333333,14.0,17.0,10.433333333333334,11.066666666666666,36.38333333333333,9.0,72.0,7.466666666666667,6.85,12.383333333333333,6.733333333333333,255.0,4.65,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,84,0.76,17.95,T,2008
Army of Two,6.8,11.633333333333333,6.75,85.0,5.383333333333334,0.0,0.0,0.0,0.0,0.0,7.583333333333333,11.9,7.033333333333333,20.0,6.15,6.566666666666666,8.316666666666666,6.716666666666667,65.0,5.316666666666666,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,2,Action,EA,74,0.75,16.95,T,2008
Rayman Raving Rabbids TV Party,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,4,"Action,Racing / Driving,Sports,Strategy",Ubisoft,73,0.74,17.95,T,2008
The House of the Dead 2 & 3 Return,6.7,11.166666666666666,4.0,7.0,3.15,15.5,16.25,15.5,2.0,14.75,0.0,0.0,0.0,0.0,0.0,3.183333333333333,4.783333333333333,2.0,5.0,1.7833333333333332,Nintendo Wii,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,2,Action,Sega,66,0.74,17.95,M,2008
Far Cry 2,26.0,78.25,23.0,235.0,15.25,40.4,64.76666666666667,39.31666666666667,32.0,27.166666666666668,29.15,79.78333333333333,26.0,110.0,18.78333333333333,17.316666666666666,28.566666666666663,17.0,93.0,11.566666666666666,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,85,0.73,19.95,T,2008
Boom Blox,6.4,8.35,7.0,5.0,4.85,0.0,0.0,0.0,0.0,0.0,7.5,7.75,7.5,2.0,7.25,5.666666666666667,7.416666666666667,4.0,3.0,3.9166666666666665,Nintendo Wii,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,"Action,Strategy",EA,85,0.72,24.95,T,2008
Spore Creatures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo DS,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,"Adventure,Simulation",EA,65,0.7,14.95,T,2008
